file,family,category,odrl_term
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL865-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL865-policy.ttl,temporal,Policies,lt
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL865-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL866-policy.ttl,temporal,Policies,and
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL866-policy.ttl,temporal,Policies,dateTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL866-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL866-policy.ttl,temporal,Policies,lt
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL866-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL867-policy.ttl,temporal,Policies,and
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL867-policy.ttl,temporal,Policies,andSequence
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL867-policy.ttl,temporal,Policies,delayPeriod
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL867-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL867-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL867-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL867-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL868-policy.ttl,temporal,Policies,and
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL868-policy.ttl,temporal,Policies,andSequence
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL868-policy.ttl,temporal,Policies,delayPeriod
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL868-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL868-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL868-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL868-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL869-policy.ttl,temporal,Policies,dateTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL869-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL869-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL869-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL869-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL870-policy.ttl,temporal,Policies,dateTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL870-policy.ttl,temporal,Policies,elapsedTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL870-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL870-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL870-policy.ttl,temporal,Policies,use
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL871-policy.ttl,temporal,Policies,and
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL871-policy.ttl,temporal,Policies,dateTime
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL871-policy.ttl,temporal,Policies,eq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL871-policy.ttl,temporal,Policies,gteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL871-policy.ttl,temporal,Policies,lteq
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL871-policy.ttl,temporal,Policies,timeInterval
/home/mustafa/projects/odrl-temporal-benchmark/Problems/Policies/ODRL871-policy.ttl,temporal,Policies,use
